activity,fall_binary,distance_m,person_binary,floor,max,min,mean,std,median,peak,p2p,energy,rms,crest,shape,impulse,margin,PC1,PC2,PC3,PC4,PC5
K,0,3,AW,H,571.0,-941.0,-0.274,90.04033233442549,-1.0,941.0,1512.0,8.469,63.66812957396262,14.779765108488856,-3434.3065693430653,-30.908759124087588,-3434.3065705964623,-3594.6399620668635,-6386.506792218396,-244.74584542626184,-68.14186399108863,3.4702992833096324
K,0,3,AW,H,198.0,-258.0,-1.696,30.064719501725524,-1.0,258.0,456.0,2.3219999999999996,21.258967034141556,12.136055321298358,-152.12264150943398,-1.3691037735849054,-152.12264151840347,1033.1606047061273,-7893.360874973108,-22.773815815129254,-117.265716855525,-9.870472536973253
K,0,3,AW,H,618.0,-435.0,-2.212,68.56621403734371,-1.0,618.0,1053.0,5.561999999999999,48.48363490609398,12.746569047411144,-279.38517179023506,-2.514466546112115,-279.3851718028655,861.1364964971813,-7075.076751976289,146.37651625738806,-95.62169427270355,0.2620341169669196
K,0,3,AW,H,220.0,-276.0,-1.258,29.96229153165117,0.0,276.0,496.0,2.484,21.18653952191881,13.02713922273435,-219.39586645469,-1.9745627980922096,-219.39586647213,938.5234973116112,-7840.525389064176,-19.74019239518025,-121.70450899814622,-12.550644936348911
K,0,3,AW,H,522.0,-350.0,-1.844,79.36895189587739,-2.0,522.0,872.0,4.6979999999999995,56.122324101243784,9.301111605041877,-283.0802603036876,-2.5477223427331883,-283.08026031903904,853.6018595468943,-7315.649943019339,138.9836735203467,-88.92202550443693,24.578707144202085
K,0,3,AW,H,534.0,-408.0,-1.478,68.28618837690453,0.0,534.0,942.0,4.806,48.2856268626912,11.059191620697488,-361.29905277401895,-3.2516914749661705,-361.29905279846406,743.7444105999331,-7232.74609413609,107.74929327647118,-115.91835557241863,6.4765692190480095
K,0,2,AW,H,1659.0,-1443.0,-2.262,180.5035079680657,-2.0,1659.0,3102.0,14.931,127.63525451217926,12.997976196629075,-733.42175066313,-6.60079575596817,-733.4217506955536,245.0391717274722,-4352.078735280894,171.9856880504566,-229.6173555750181,11.206674989981739
K,0,2,AW,H,788.0,-771.0,-0.42,98.1916840349897,-3.0,788.0,1559.0,7.092,69.43200563726808,11.349232861235912,-1876.190476190476,-16.885714285714286,-1876.1904766371883,-1391.0690953779351,-6420.018320163817,36.37337150519424,-214.71004290305916,4.343308043710081
K,0,2,AW,H,2787.0,-1720.0,-2.832,291.18755495439814,-2.0,2787.0,4507.0,25.083,205.90069470538535,13.535651271054723,-984.1101694915254,-8.856991525423728,-984.1101695262752,-89.45849822624314,-2305.230111807764,751.888754095436,85.23205102050323,64.08864998706903
K,0,2,AW,H,2078.0,-830.0,-3.414,145.87423758286027,-2.0,2078.0,2908.0,18.702,103.14866259525802,20.145680493733614,-608.6701816051552,-5.478031634446396,-608.6701816229838,421.720000868532,-4389.023448909517,871.2860637527034,294.9950406131511,-14.38862783610439
K,0,2,AW,H,1926.0,-1386.0,-1.878,242.3387944564328,1.0,1926.0,3312.0,17.334,171.35940490471654,11.239534830731596,-1025.55910543131,-9.23003194888179,-1025.5591054859192,-164.56556428650856,-3997.8063968960105,393.12567000256234,-87.98239315216702,75.36759508636761
K,0,2,AW,H,2979.0,-2607.0,-1.66,215.8605938840713,-2.0,2979.0,5586.0,26.810999999999996,152.6364897263822,19.516958266926785,-1794.578313253012,-16.15120481927711,-1794.5783133611192,-1223.8489420252847,-1024.484521298381,280.87224085943495,-329.2895948734076,-97.77317086227227
K,0,2,AW,H,3848.0,-1950.0,-2.178,269.9943113703411,-3.0,3848.0,5798.0,34.632,190.91480845176036,20.15558683585458,-1766.7584940312213,-15.900826446280991,-1766.7584941123398,-1177.7849530171222,-413.04830899671015,1316.891891628183,405.52851994792127,-37.45141147954749
K,0,2,AW,H,1301.0,-1141.0,-2.194,166.98239009309455,-2.0,1301.0,2442.0,11.709,118.07438037356452,11.01847831751382,-592.9808568824066,-5.336827711941659,-592.980856909434,435.16478619513396,-5237.670420932021,133.29381894873802,-210.08311850372002,35.03039120197144
K,0,2,AW,H,1296.0,-1062.0,-3.206,176.53666461079357,-2.0,1296.0,2358.0,11.664,124.83027267434731,10.382097004473888,-404.24204616344355,-3.638178415470992,-404.2420461760525,701.2136779480038,-5334.584562952465,183.35862220279853,-168.2051658911326,52.26230875386861
K,0,2,AW,H,1497.0,-886.0,-3.474,147.0740182959432,-3.5,1497.0,2383.0,13.473,103.9970356734158,14.39464106170355,-430.91537132987906,-3.878238341968911,-430.9153713422831,664.7912095455966,-5221.508985283861,438.7124372964044,17.630002199118678,16.444740186640914
K,0,2,AW,H,938.0,-839.0,-1.912,134.68529434584184,-1.0,938.0,1777.0,8.442,95.23688495805092,9.849125162096197,-490.58577405857744,-4.415271966527197,-490.58577408423565,571.4032253201376,-6131.437383454622,90.98133546728087,-191.6253558599507,36.17324864574927
K,0,2,AW,H,763.0,-1157.0,-2.378,107.45438103682892,-2.0,1157.0,1920.0,10.412999999999998,75.98172149934489,15.22734648766777,-486.5433137089991,-4.378889823380992,-486.5433137294593,579.2092096542019,-5881.9558064569865,-265.40611123482654,-88.01987190560256,0.5709378809113232
K,0,2,AW,H,1931.0,-1423.0,-1.566,187.95471687401297,-3.0,1931.0,3354.0,17.378999999999998,132.90405485761218,14.5292782983092,-1233.0779054916986,-11.097701149425284,-1233.0779055704393,-457.6095783522878,-3949.4191404986714,370.9000707741934,-103.71082482681445,6.0999039412606955
K,0,2,AW,H,3528.0,-2168.0,-0.276,296.6247398592929,-3.0,3528.0,5696.0,31.752,209.7453650222016,16.82039552877157,-12782.608695652172,-115.04347826086956,-12782.608700283554,-16758.84363394557,-513.3250182751071,965.4318099156078,145.96251019742292,-2.8663710595997465
K,0,2,AW,H,7600.0,-4920.0,-5.132,514.4687967814214,-2.0,7600.0,12520.0,68.39999999999999,363.78437491302685,20.89149651305667,-1480.9041309431022,-13.328137178487918,-1480.9041309719585,-686.5413776347086,8634.78097182446,1854.0292224994053,305.0193613462786,-148.0897957344006
K,0,2,AW,H,1537.0,-670.0,-0.096,127.10700675546045,-3.0,1537.0,2207.0,13.832999999999998,89.87822641311037,17.100915998669514,-16010.416666666666,-144.09374999999997,-16010.416683344183,-21368.93616790111,-5188.987866207018,630.5995011597907,157.54670644605397,1.5744373075443754
K,0,2,AW,H,5405.0,-3054.0,-2.86,334.39862032393177,-2.0,5405.0,8459.0,48.645,236.4555320504778,22.85842057967228,-1889.86013986014,-17.008741258741257,-1889.860139926219,-1317.0686870479992,3201.049088253765,1626.6375150892518,438.2848146617722,-120.20890657687158
K,0,2,AW,H,1174.0,-1134.0,-1.192,197.6743824042909,-2.0,1174.0,2308.0,10.566,139.77689626493682,8.399099074104274,-984.8993288590603,-8.864093959731543,-984.8993289416862,-121.07296852110494,-5433.414718251901,52.73874584344464,-261.54509110251433,80.17501806484348
K,0,2,AW,H,1759.0,-974.0,-1.318,168.5312744178772,-3.0,1759.0,2733.0,15.831,119.16960698289188,14.76047496114109,-1334.597875569044,-12.011380880121395,-1334.5978756703032,-608.2912492515507,-4708.770298558214,558.3219835313746,77.66909843959874,21.816285756430062
K,0,2,AW,H,1061.0,-998.0,-2.93,130.09649994752817,-4.0,1061.0,2059.0,9.549,91.99211732153248,11.533596909087043,-362.1160409556314,-3.2590443686006823,-362.1160409679903,756.5444553613563,-5769.081898713787,66.48358057150219,-228.96012404951247,13.070869386047455
LAF,1,1,AW,H,12902.0,-18151.0,43.27,1722.14327162289,0.0,18151.0,31053.0,163.35899999999998,1217.739185539332,14.905490613707231,419.48232031430547,3.775340882828749,419.482320313336,2235.657262290798,33665.567284764016,-3787.8574623391432,-242.3125767993848,269.36926859750173
LAF,1,1,AW,H,20300.0,-16385.0,41.024,2206.3993209187456,1.0,20300.0,36685.0,182.7,1560.1599218270385,13.011486653385836,494.8322932917317,4.453490639625585,494.83229329052546,2416.400757332807,40852.0275732838,2726.5778123921014,-878.6505021503314,440.3210564238419
LAF,1,1,AW,H,24836.0,-14992.0,-7.366,2113.057448249622,1.0,24836.0,39828.0,223.52399999999997,1494.15725069405,16.62207909406018,-3371.7078468639697,-30.345370621775725,-3371.7078469097437,-2996.3032255534727,46325.37153018809,6753.259148952997,1830.0154585547195,160.6753501361998
LAF,1,1,AW,H,10429.0,-9666.0,-1.458,1549.1605303950485,0.0,10429.0,20095.0,93.861,1095.4219161888873,9.520532541729512,-7152.9492455418385,-64.37654320987654,-7152.949246032438,-8616.86575968202,18349.20350543841,579.3332719392771,-1230.3423772287126,641.0236330930566
LAF,1,1,AW,H,13392.0,-10501.0,20.782,1358.9182300594748,0.5,13392.0,23893.0,120.528,960.9002955530756,13.936929837545556,644.40381099028,5.79963429891252,644.4038109871793,2463.443712673051,23704.064941186898,2012.8163922964804,-437.3607925207373,186.15189353172198
LAF,1,1,AW,H,8791.0,-5978.0,9.282,937.8440838044744,2.5,8791.0,14769.0,79.119,663.1559113538285,13.256309488447792,947.101917690153,8.523917259211377,947.1019176799492,2775.9901345732897,11621.104364890358,1948.691817287145,189.06271986840005,232.0983214702665
LAF,1,1,AW,H,27575.0,-24429.0,22.342,2125.482743006312,1.0,27575.0,52004.0,248.175,1502.943260874747,18.347332675719723,1234.222540506669,11.10800286456002,1234.222540501145,3653.3056770890307,60885.5388046353,2210.736747570122,-2330.870629160242,-603.571406401878
LAF,1,1,AW,H,23732.0,-15544.0,47.056,2078.2402175079123,0.0,23732.0,39276.0,213.588,1469.53775073445,16.149295918488075,504.33526011560696,4.539017341040463,504.3352601145352,2473.760028130837,45185.527036797954,5624.64815806474,1053.901763169186,144.51953640244358
LAF,1,1,AW,H,23632.0,-11628.0,12.764,1767.8873821303753,2.0,23632.0,35260.0,212.688,1250.0851562785217,18.904312143303898,1851.4572234409277,16.663115010968347,1851.4572234264224,4338.087484398407,40674.4565093515,8204.947311086351,3235.717422933179,30.44898735197119
LAF,1,1,AW,H,26347.0,-29659.0,4.472,2482.2753447170157,1.0,29659.0,56006.0,266.931,1755.233729021577,16.89746471345037,6632.1556350626115,59.689400715563494,6632.1556349143075,11333.965132682084,66137.2943471384,-2351.1488993660278,-2830.6470301600725,-368.55395574111424
SC,0,2,AD,H,132.0,-159.0,-0.208,19.879817662659818,0.0,159.0,291.0,1.4309999999999998,14.057153878018855,11.31096674189702,-764.4230769230769,-6.879807692307692,-764.4230772905881,165.12636383193808,-8110.361876695851,1.926058434462938,-118.57801348869678,-12.857587249133921
SC,0,2,AD,H,499.0,-330.0,-1.402,39.59459381935164,0.0,499.0,829.0,4.491,27.9976057879905,17.822952568824466,-355.9201141226819,-3.2032810271041368,-355.9201141480685,750.0272173763158,-7374.198085979426,136.43678176406962,-85.16234173199423,-21.525021612808242
SC,0,2,AD,H,247.0,-425.0,-1.298,36.78433594264661,0.0,425.0,672.0,3.825,26.010453386489463,16.33958446186703,-327.4268104776579,-2.9468412942989213,-327.4268105028834,788.1447922651812,-7580.553183111615,-108.879269565224,-84.60298839460384,-12.923159925522684
SC,0,2,AD,H,162.0,-144.0,1.052,17.702543775181702,0.0,162.0,306.0,1.458,12.517588747682684,12.941789610238647,153.99239543726236,1.3859315589353611,153.9923954226243,1464.1262888883386,-8104.953362367796,32.81720716126286,-121.67064743931813,-16.71984790073924
SC,0,2,AD,H,184.0,-316.0,-0.5,29.59854976678069,0.0,316.0,500.0,2.844,20.929335253378127,15.098425065793506,-632.0,-5.688,-632.0000001264,355.18584219771174,-7813.549752642563,-74.97646723182743,-90.90435255874816,-11.987047939137142
SC,0,2,AD,H,368.0,-173.0,0.526,26.81087409876596,1.0,368.0,541.0,3.312,18.958150884776177,19.411175817548344,699.6197718631179,6.2965779467680605,699.6197717301103,2239.176333034881,-7763.571637125046,152.48456236278645,-51.38371377176893,-19.19220335012769
SC,0,2,AD,H,327.0,-135.0,1.088,25.556731972186828,0.0,327.0,462.0,2.9429999999999996,18.07133848250035,18.094951866274613,300.55147058823525,2.7049632352941173,300.55147056061105,1673.8176473862245,-7863.1338149097755,150.86874350957248,-47.2373444284133,-15.931804442009305
SC,0,2,AD,H,159.0,-233.0,0.996,24.30187536575285,1.0,233.0,392.0,2.097,17.18402086667415,13.55910830228732,233.93574297188755,2.105421686746988,233.9357429484,1578.3253125686774,-7980.367107548964,-33.609666342519446,-106.72597146283965,-12.707283611745975
SC,0,2,AD,H,139.0,-168.0,-0.094,22.50293153915088,0.0,168.0,307.0,1.5119999999999998,15.91197548791022,10.558085646100004,-1787.2340425531916,-16.085106382978722,-1787.234044454504,-1281.1036715286834,-8074.856094951216,1.72745291769289,-119.02235232336886,-10.750905197029551
SC,0,2,AD,H,292.0,-321.0,-0.08,24.08139171338956,0.0,321.0,613.0,2.889,17.02811538094729,18.851176000320383,-4012.5,-36.1125,-4012.500005015625,-4424.1611900283215,-7640.913621447623,4.564207418767763,-140.58809392792728,-28.082936033258115
SC,0,3,AD,H,114.0,-59.0,0.436,13.400038285471584,0.0,114.0,173.0,1.026,9.475257939816313,12.03133473770214,261.4678899082569,2.353211009174312,261.4678898482872,1614.5330143116635,-8274.154281662364,57.655082072145525,-93.83248716409163,-13.596779775719765
SC,0,3,AD,H,129.0,-42.0,1.014,13.024326091598004,0.0,129.0,171.0,1.1609999999999998,9.209589299753832,14.007139276389678,127.2189349112426,1.1449704142011832,127.21893489869636,1424.7402433417617,-8268.09624756344,79.51737983912417,-77.88056599620121,-13.831846331146963
SC,0,3,AD,H,79.0,-48.0,0.388,8.504240130687798,0.0,79.0,127.0,0.711,6.013405865248113,13.137313823526606,203.6082474226804,1.8324742268041236,203.60824737020403,1532.0634612470726,-8339.510954388563,41.34875630471829,-102.16232733384281,-16.88862191196514
SC,0,3,AD,H,57.0,-35.0,0.228,8.635111249577806,0.0,57.0,92.0,0.513,6.105945720876708,9.335163233618754,250.0,2.25,249.9999998903509,1597.2041887707298,-8388.255933640039,35.17213211228322,-104.15693333201651,-14.563365434040705
SC,0,3,AD,H,40.0,-41.0,0.358,8.536015647024817,0.0,41.0,81.0,0.369,6.035874548325722,6.7927190453905135,114.52513966480448,1.0307262569832405,114.5251396328142,1405.4232566112748,-8405.477748352312,19.67055992540741,-113.82560850485557,-14.08404406708698
SC,0,3,AD,H,71.0,-64.0,0.742,11.149172349918016,0.0,71.0,135.0,0.6389999999999999,7.883655373244583,9.005974594089768,95.68733153638814,0.8611859838274931,95.68733152349228,1379.4828641250783,-8332.53011725243,25.24129786237164,-114.71767883352982,-14.2276903763236
SC,0,3,AD,H,108.0,-73.0,0.794,13.434453210537908,0.0,108.0,181.0,0.972,9.499592966704736,11.36890816043706,136.02015113350126,1.2241813602015112,136.02015111637024,1437.1759237630013,-8266.21431064508,44.24361664195358,-104.26237882383174,-14.154148562508897
SC,0,3,AD,H,124.0,-51.0,0.44,10.60033651675913,0.0,124.0,175.0,1.116,7.495569833859767,16.54310516057823,281.8181818181818,2.536363636363636,281.81818175413224,1643.3835655450644,-8268.058532584748,69.80087519989462,-84.92952412880545,-17.11052800690734
SC,0,3,AD,H,71.0,-84.0,0.064,11.449282778947536,0.0,84.0,155.0,0.7559999999999999,8.095865492716161,10.375666452904223,1312.5,11.812499999999998,1312.4999979492188,3100.523865394501,-8321.322487467252,9.520298804030979,-114.2912206181739,-14.715170826098827
SC,0,3,AD,H,58.0,-54.0,0.376,11.883647004697863,0.0,58.0,112.0,0.5219999999999999,8.403007382249063,6.902290734924514,154.25531914893617,1.3882978723404251,154.25531910791082,1462.0104606685557,-8364.278531558044,23.134361297881817,-114.62613450076728,-11.892426666198569
PUF,0,2,AW,H,242.0,-486.0,-8.05,34.759170010223194,-8.0,486.0,728.0,4.374,24.578444822644897,19.77342356308211,-60.37267080745341,-0.5433540372670806,-60.37267080820338,1166.6057688399223,-7496.364280037558,-157.6127602042169,-61.461041682473336,-17.62069527880053
PUF,0,2,AW,H,238.0,-300.0,-8.768,30.006047753804687,-8.0,300.0,538.0,2.6999999999999997,21.217479843322664,14.139285259856758,-34.215328467153284,-0.3079379562043795,-34.215328467543515,1200.9401047149483,-7786.332859595779,-24.359549765109826,-122.21187541644558,-14.903304591800488
PUF,0,2,AW,H,238.0,-363.0,-9.324,30.955184879788455,-7.0,363.0,601.0,3.267,21.888621141381694,16.583959202150364,-38.93178893178893,-0.3503861003861004,-38.93178893220647,1195.1546258247665,-7689.709360092936,-70.50469611857123,-100.94868562092277,-16.526025537086294
PUF,0,2,AW,H,150.0,-213.0,-7.418,16.52190129630636,-7.0,213.0,363.0,1.917,11.682748444713036,18.232011157990136,-28.713939067134,-0.2584254516042059,-28.71393906752108,1206.5075578289643,-8017.83855863227,-25.38211911438834,-108.74169699996358,-20.66904202861037
PUF,0,2,AW,H,279.0,-234.0,-6.564,30.420992382812077,-6.0,279.0,513.0,2.5109999999999997,21.510890004310728,12.970174639175278,-42.504570383912245,-0.3825411334552102,-42.50457038455979,1188.93345461204,-7822.646152709473,51.637362889599636,-123.61357460137789,-13.750381901147122
PUF,0,2,AW,H,271.0,-370.0,-8.262,44.64113594025215,-6.0,370.0,641.0,3.3299999999999996,31.566049943222797,11.72145392488168,-44.78334543694021,-0.4030501089324618,-44.78334543748225,1187.352969171692,-7641.632206886363,-51.21030790583724,-115.15088416788447,-2.667244767169425
PUF,0,2,AW,H,351.0,-545.0,-7.602,43.40797277229611,-6.0,545.0,896.0,4.904999999999999,30.694071904851597,17.755871612259295,-71.69166008945014,-0.6452249408050512,-71.6916600903932,1152.6517885748985,-7284.682687332891,-120.72267646449615,-94.18672330464284,-18.245261272586227
PUF,0,2,AW,H,71.0,-245.0,-6.954,16.926692229128502,-6.0,245.0,316.0,2.2049999999999996,11.9689788582744,20.46958248494411,-35.23152142651711,-0.3170836928386539,-35.23152142702375,1196.8542552512174,-8056.174333979402,-106.78330900555045,-60.10056733927731,-15.347788248429172
PUF,0,2,AW,H,185.0,-304.0,-5.974,27.014086060634785,-5.0,304.0,489.0,2.736,19.101843441031843,15.91469435599031,-50.88717777033813,-0.4579845999330431,-50.88717777118994,1176.824060476839,-7838.8208832819955,-66.1964620113262,-95.30600487016946,-14.581200583920166
PUF,0,2,AW,H,254.0,-467.0,-4.966,29.247901180202547,-5.0,467.0,721.0,4.202999999999999,20.68138925999525,22.580688082852095,-94.03946838501813,-0.8463552154651629,-94.0394683869118,1118.8606986965576,-7512.02586218213,-134.91692604107604,-73.3223122108451,-24.539076403049688
PUF,0,3,AW,H,227.0,-194.0,-0.442,22.145688045260552,0.0,227.0,421.0,2.0429999999999997,15.659366190845594,14.4961167159309,-513.5746606334842,-4.622171945701357,-513.5746607496775,521.5609540884996,-7940.708315293922,43.9089285673128,-122.59487531480964,-18.4022214609785
PUF,0,3,AW,H,38.0,-44.0,-0.518,10.145715701427296,0.0,44.0,82.0,0.3959999999999999,7.17410437247007,6.133169761070906,-84.94208494208495,-0.7644787644787644,-84.94208495848302,1123.361588537069,-8400.313086766746,16.263926164280758,-111.94174318971027,-12.106876491996026
PUF,0,3,AW,H,89.0,-44.0,0.83,9.359503224060688,1.0,89.0,133.0,0.8009999999999999,6.618168198270666,13.447829872812203,107.2289156626506,0.9650602409638552,107.22891564973146,1395.879009600846,-8327.224904569459,50.977388798899135,-95.72391583349172,-16.168843556057972
PUF,0,3,AW,H,27.0,-31.0,0.48,8.382011466972886,0.0,31.0,58.0,0.2789999999999999,5.926977148279928,5.230322173419638,64.58333333333334,0.5812499999999999,64.58333331987848,1334.5105931056141,-8434.522978448282,17.516861671355354,-110.97698250822816,-12.794063241730125
PUF,0,3,AW,H,349.0,-197.0,0.306,32.24903664808391,0.0,349.0,546.0,3.1409999999999996,22.80351250059362,15.304659753225073,1140.5228758169935,10.26470588235294,1140.5228754442735,2862.6431996197025,-7771.916281148939,122.87055424785565,-73.2597813357198,-12.932850691982283
PUF,0,3,AW,H,106.0,-115.0,0.918,16.220773810333835,1.0,115.0,221.0,1.035,11.469819157380208,10.026313268069597,125.2723311546841,1.1274509803921566,125.27233114103788,1422.4029116797906,-8218.775978215703,13.976526189641984,-120.81903257755543,-13.198971083597847
PUF,0,3,AW,H,37.0,-71.0,-4.6,10.504508050297146,-5.0,71.0,108.0,0.6389999999999999,7.42780887539379,9.558673518808854,-15.434782608695654,-0.1389130434782608,-15.434782609031192,1222.0250310565536,-8360.979840126372,-4.3434587171023615,-102.34429839157669,-12.77198342921352
PUF,0,3,AW,H,18.0,-32.0,-5.16,5.787347127445104,-5.0,32.0,50.0,0.288,4.092272398896919,7.819616311129647,-6.201550387596899,-0.055813953488372,-6.201550387717084,1234.3203588889428,-8442.138863645388,10.210977997433655,-106.18106375969364,-15.300124617622483
PUF,0,3,AW,H,75.0,-268.0,-5.922,19.996891441788375,-5.0,268.0,343.0,2.412,14.139937541139796,18.953407624344923,-45.254981425194195,-0.4072948328267477,-45.25498142595838,1183.0480955542241,-8016.211325599872,-120.64166956262048,-54.408822910306995,-12.907414956339558
